,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
67,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.002062702,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
68,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.00172164,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
69,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001736069,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
70,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001776107,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
71,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001579761,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
72,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.00165104,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
73,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001366378,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
74,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001175426,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
75,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.002184139,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
76,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.002875395,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
77,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.002491922,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
78,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001314779,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
